Comentario,Rating
"Excelente servicio y atencion del personal, desde que entras al Hotel hasta que te atienden en tu mesa, se nota que cuidan el detalle. Este tipo de ambientes en lugares de servicio se dan cuando existe una previa capacitacion de los gerentes a los colaboradores. Se nota que un gran lider los respalda.",1
"Excelentes instalaciones muy limpias y ordenadas, ubicacion conveniente por su cercanía al aeropuerto de monterrey y personal amable y servicial. Mobiliario de la habitacion de lo mejor. Muy buena calidad de alimentos del restaurante.",1
"Es la mejor opción para tomar vuelos en conexión muy temprano, además el hotel es muy agradable y puedes iniciar las vacaciones aún estando en Monterrey, sus habitaciones son espaciosas y el ambiente es muy cordial iniciando desde la recepción. mil gracias y espero que no cambien su actitud para con el huésped.",1
"Me encanto, el hotel es muy lindo y el desayuno esta riquísimo y muy variado, el  personal es muy cálido en su trato, en general todos muy atentos ........de verdad Gracias por todo!!!!!!!!!!! no dejen de visitar este hotel",1
"Considero que la ubicación de este hotel es excelente ya que está frente a la terminal B, con lo cual ahorramos tiempo, me encanta que las habitaciones siempre están impecables y felicito particularmente a Valeria del área de recepción por su actitud y excelente servicio, los felicito, siempre una muy agradable experiencia",1
"Muy buen hotel con excelente ubicacion, las habitaciones muy limpias y comodas, el restaurante muy bueno y deliciosa comida algo cara pero deliciosa, definitivamente regresaria alli muy conveniente para vuelos que despegan muy temprano",1
"Hotel estrategicamente bien ubicado con las comodidades de un hotel familiar y las facilidades de un hotel de negocios, personal altamente calificado y amable pendientes en todo momento de los requerimientod del huesped.",1
"Para una noche previa a un viaje muy temprano es la mejor opción, la cercanía, el servicio y la comodidad de la habitación. La noche fue muy placentera, dormí como bebé y al otro día el agua caliente fue lo mejor.",1
"Buen servicio , buenas instalaciones , habitaciones confortables , buen equipo en gimnasio, felicitaciones , buena disposición del personal. Camas limpias y con gran ambiente de descanso. Todo bien , felicidades ",1
"Llamamos a este hotel en el último minuto porque nuestro vuelo llegó demasiado tarde para continuar con nuestros viajes. La mujer joven con la que hablamos y que nos registró fue muy servicial y amable. Aunque no esperamos que nadie en México para hablar inglés, fue muy servicial y hablaba perfectamente inglés. Nuestra habitación era limpia, cómoda y espaciosa. Las almohadas podrían mejorarse, pero en general nos quedamos muy satisfechos. El desayuno a la mañana siguiente era genial, ya que era el proceso de salida con la misma joven que nos registró. Recomiendo encarecidamente este hotel.",1
"Muy cómodo para acceso inmediato al aeropuerto. Personal de seguridad pendiente y atento, lo cual es importante en vuelos que llegan/salen en horarios no hábiles. Durante y después de mi estancia el staff de recepción, limpieza y room service estuvo involucrado en dar un excelente servicio. -cs",1
"Una habitación de excelente calidad. La cena no fue muy Buena. Tiene un precio alto y una preparación básica. El lugar es muy conveniente para personas que viajan muy temprano o cuando llegas muy cansado como para buscar hoteles mas lejanos. El hotel es bueno, pero por el mismo precio se puede encontrar algo mejor a unos kilómetros del aeropuerto. Lo mismo con la cena",1
"Vengo de trabajo al evento IncMTY y no conseguía hospedaje en ninguna aplicación por la demanda así que decidí preguntar en este hotel si había hospedaje vengo de trabajo y tampoco, ya imaginaran mi angustia si no hay en el aeropuerto difícilmente encontraría en la ciudad pero al ver mi angustia Tania y Eidan me ayudaron marcaron con sus contactos a tres hoteles para ayudarme. Y   me consiguieron una valiosisima reservación eso es servicio pero seguro que en la próxima será mi primera opción. Eso señores es servicio al cliente si así tratan a alguien que no es su huésped ya quiero ser uno dd ellos. Y también me consiguieron taxi ",1
"Muy buen hotel pero muy caro. Para lo demas, todo mas que correcto. La cercania con la terminal es su ventaja sin duda, en comparacion con los otros hoteles de la zona aunque tengan un shuttle a disposicion",1
"Excelente lugar para hospedarse para cualquier ocasión, gran amabilidad en el servicio y distinción. Habitaciones limpias y confortables sin ruido, camas y almohadas limpias y suaves. Excelente opción cuando vas a viajar y necesitas salir temprano.",1
"Agradezco al staff,  la Srita. Diana entrega un excelente recibimiento siempre con una sonrisa y el Lic. Manuel quien estuvo al pendiente en todo momento sobre mis peticiones. Sin duda una de las mejores experiencias, sigan con esa actitud.  muy corteses en su restaurante y excelente ubicación para el viajero de negocios.",1
"Quiero agradecer el excelente servicio por parte del personal de recepción, en especial a la señorita Tania Fernanda Rodríguez, el cual fue de un nivel muy profesional y amigable. Recomiendo altamente este hotel por su personal tan capacitado y amigable.",1
"Me encantó el hotel!!! Están geniales las instalaciones, excelente servicio, personal muy amable, todos los que me atendieron muy atentos!  Está genial cuando tienes llega a Monterrey ya noche o cuando tu vuelo de salida es demasiado temprano.",1
" Excelente servicio personal e instalaciones, muy atentos de los detalles  y están dispuestos a hacer algo extra con tal de tenerte contento. Instalaciones muy limpias y servicio en el piso Executivo muy completo ",1
"Estuve en este hotel por un vuelo que salía muy temprano, generalmente los hoteles de Aeropuerto son muy básicos y este hotel es muy bonito, con muchos detalles para hacerte sentir bien. Me dejaron una nota a mano en mi habitación... WOW que detalle!!! El desayuno es completo y de buen sabor, tiene una cocinera a tu servicio para preparar alimentos, además del bufett. Habitaciones amplias y muy limpias, además de eso, a unos pasos del aeropuerto, me encanto Todo...todo!!!! Recomiendo mucho este hotel. ",1
"Perfecto para viajes que no requieran salir a la ciudad, el hotel se encuntra dentro del aeropuerto por lo que no es necesario tomar servicios de taxi, cuenta con restaunrate por lo que es ideal para comer y cenar.",1
Un buen hotel buenas instalaciones camas comidas y buen servicio y sobre todo una Excelente ubicación.  Las almohadas con bien soporte y a pesar de estar estar en aeropuerto el ruido de los aviones no molesta,1
"Aeromexico canceló mi vuelo y me enviaron a este hotel. venia furiosas porque de cancun me mandaron  a monterrey y yo viajaba a Brasil, en fin al llegar al hotel todo cambio habia un cóctel porque celebraban el segundo aniversario y el personal nos invito una copa de vino mientras hciamos la fila que era larga, ofrecieron disculpas por inconveniente del vuelo dijieron que habiamos llegado a casa. la cena deliciosa, gracias por sus atenciones",1
"Excelente hotel para descansar un día antes de tu vuelo y más si es muy temprano, sus instalaciones son muy modernas, limpias  y cómodas, huele delicioso y lo mejor el desayuno me encanto por su variedad de opciones. Verdaderamente dentro del hotel nunca imaginas estar en un aeropuerto, pues no hay nada de ruido y es muy tranquilo.",1
Muy bonito hotel. La atencion me encanto el servicio de traslado con profesionalismo. Los cuartos bonitos en fin. Mejor que su contraparte cerca el hampton inn. Por mucho este me gusto mas. 👍🏻 Cuenta con variados lugares para cenar a sus alrededores o pedir ahi mismo en el hotel. ,1
"Un hotel con ambiente relajado, perfecto para viaje de negocios, tiene todos los servicios que uno espera de un hotel business, trato muy profesional y amable. Instalaciones limpias y en excelente estado.",1
"Muy buen recibimiento , el buffet delicioso , el Servicio excelente muy rápido a pesar que la mesa fue de 10 personas  ,las instalaciones  nuevas , habitations limpias y muy bonitas .... sin duda regreso a Hilton ",1
"Por casualidad me hospedé en este hotel ya que mi línea aérea tuvo problemas, el hotel es realmente bonito no como el del aeropuerto de la cuidad de México, aunque todo el Personal es igual de amable en todos los hoteles, las habitaciones son muy bonitas y no hay nada de ruido puedes descansar muy bien, alimentos de buena calidad.",1
"El hotel está excelente, muy buena ubicación, a pesar que está aún lado del aeropuerto no molesta el ruido de los aviones. El servicio del personal es excelente son muy amables y atentos. Las camas son muy cómodas!!",1
"Muy buen hotel muy comfortable, buena atención y excelente ubicación. El personal muy amable y las instalaciones en perfectas condiciones. Es muy cómodo porder llegar al aeropuerto tan fácilmente, realmente es una gran ventaja que sólo este hotel puede ofrecer.",1
"No hay mucha variedad en el desayuno, y diario es lo mismo.  2 dias de los 5 que desayune habia unas moscas volando sobre la comida. El servicio es un poco lento.  Las llaves para el cuarto las tuvieron que programar 3 dias porque no funcionaban.",1
"Muy buen servicio por la ubicación, es estratégico para los negocios en el aeropuerto, quiza sería bueno que tuvieran clasificación de servicios del hotel en la cual se pudieran elegir diferentes costos",1
"Muy buena atención e instalaciones, se descansa de forma adecuada ya que cuenta con camas muy cómodas y también permite por su ubicación llegar a tiempo al Aeropuerto para tomar el vuelo de regreso al lugar de origen.",1
"Este es mi selección obligada la noche anterior a tomar un vuelo temprano, su ubicación en el aereopuerto es realmente privilegiada, el servicio es excelente y la comida muy buena...dejo la foto que tome desde mi habitación.",1
La primera vez que reservo en este hotel y puedo decir que mi estadia fue muy confortable y agradable ya que la atencion y servicio que me proporcionaron fue excepcional. Los cuartos estan en muy buenas condiciones.  Atentos a mis necesidades y muy amables El restaurante tiene comida muy rica,1
"En un vuelo en conexion de aeromexico, por problemas tecnicos del avion perdimos el vuelo. Yo estaba super molesto, aeromexico nos envio al garden inn airport. Su excelente atencion y comodas instalaciones mejoraron mi dia. Gracias, la comida muy buena y variada. Recomiendo 100%",1
"quedo pendiente mi factura del hospedaje, debido que cancele una noche, pero ya paso tres dias que quedaron de enviarla y nada, y hoy es el ultimo dia para comprobacion de gastos en la empresa hermana que trabajo",1
